Date,Product Category,Product Name,Store Name,Store Type,Year,Quarter,Month,Day,Sum of Year,Sum of Units Sold,Region,Sum of Profit,Sum of Revenue
2020-04-05 00:00:00,Sports & Outdoors,Dart Gun,Beverly Hills,Residential,2020,Qtr 2,April,5,2020,28,Los Angeles,112,447.72
2020-04-05 00:00:00,Sports & Outdoors,Mini Ping Pong Set,Millenium,Downtown,2020,Qtr 2,April,5,2020,69,Chicago,113.99999999999999,789.3100000000001
2020-04-05 00:00:00,Sports & Outdoors,Splash Balls,Hollywood,Commercial,2020,Qtr 2,April,5,2020,48,Los Angeles,48,431.52
2020-04-05 00:00:00,Toys,Dino Egg,Hollywood,Commercial,2020,Qtr 2,April,5,2020,66,Los Angeles,92,825.34
2020-04-05 00:00:00,Toys,Dinosaur Figures,Michigan Ave,Commercial,2020,Qtr 2,April,5,2020,2,Chicago,219.99999999999997,129.98
2020-04-05 00:00:00,Toys,Lego Bricks,Times Square,Downtown,2020,Qtr 2,April,5,2020,98,New York,388,4019.02
2020-04-06 00:00:00,Art & Crafts,Etch A Sketch,Michigan Ave,Commercial,2020,Qtr 2,April,6,2020,16,Chicago,131.99999999999997,435.84
2020-04-06 00:00:00,Art & Crafts,Magic Sand,Times Square,Downtown,2020,Qtr 2,April,6,2020,164,New York,213,2722.36
2020-04-06 00:00:00,Art & Crafts,PlayDoh Toolkit,LAX,Airport,2020,Qtr 2,April,6,2020,37,Los Angeles,382,284.63
2020-04-06 00:00:00,Electronics,Colorbuds,Beverly Hills,Residential,2020,Qtr 2,April,6,2020,106,Los Angeles,84,1688.94
2020-04-06 00:00:00,Games,Deck Of Cards,Beverly Hills,Residential,2020,Qtr 2,April,6,2020,164,Los Angeles,492,1146.3600000000001
2020-04-06 00:00:00,Games,Monopoly,Millenium,Downtown,2020,Qtr 2,April,6,2020,9,Chicago,165,279.90999999999997
2020-04-06 00:00:00,Sports & Outdoors,Water Gun,Hollywood,Commercial,2020,Qtr 2,April,6,2020,27,Los Angeles,81,404.73
2020-04-06 00:00:00,Toys,Action Figure,JFK,Airport,2020,Qtr 2,April,6,2020,5,New York,150,179.95
2020-04-06 00:00:00,Toys,Action Figure,O'Hare,Airport,2020,Qtr 2,April,6,2020,68,Chicago,408,1087.32
2020-04-06 00:00:00,Toys,Dino Egg,Lincoln Park,Residential,2020,Qtr 2,April,6,2020,86,Chicago,324,1045.1399999999999
2020-04-06 00:00:00,Toys,Dinosaur Figures,Hollywood,Commercial,2020,Qtr 2,April,6,2020,8,Los Angeles,66,219.92000000000002
2020-04-06 00:00:00,Toys,Hot Wheels Pack,Millenium,Downtown,2020,Qtr 2,April,6,2020,9,Chicago,18,53.910000000000004
2020-04-07 00:00:00,Art & Crafts,Barrel O' Slime,JFK,Airport,2020,Qtr 2,April,7,2020,45,New York,196,279.55
2020-04-07 00:00:00,Art & Crafts,Kids Makeup Kit,Millenium,Downtown,2020,Qtr 2,April,7,2020,48,Chicago,287.9999999999999,959.52
2020-04-07 00:00:00,Art & Crafts,Playfoam,LAX,Airport,2020,Qtr 2,April,7,2020,46,Los Angeles,154,605.54
2020-04-07 00:00:00,Electronics,Gamer Headphones,Hollywood,Commercial,2020,Qtr 2,April,7,2020,1,Los Angeles,105,120.99
2020-04-07 00:00:00,Electronics,Gamer Headphones,Michigan Ave,Commercial,2020,Qtr 2,April,7,2020,12,Chicago,150,351.88
2020-04-07 00:00:00,Sports & Outdoors,Dart Gun,Beverly Hills,Residential,2020,Qtr 2,April,7,2020,6,Los Angeles,267,195.94
2020-04-07 00:00:00,Sports & Outdoors,Mini Ping Pong Set,Times Square,Downtown,2020,Qtr 2,April,7,2020,51,New York,131.99999999999997,609.49
2020-04-07 00:00:00,Toys,Action Figure,Times Square,Downtown,2020,Qtr 2,April,7,2020,74,New York,444,1183.26
2020-04-07 00:00:00,Toys,Animal Figures,O'Hare,Airport,2020,Qtr 2,April,7,2020,22,Chicago,66,285.78000000000003
2020-04-07 00:00:00,Toys,Dino Egg,Beverly Hills,Residential,2020,Qtr 2,April,7,2020,52,Los Angeles,52,571.48
2020-04-07 00:00:00,Toys,Dinosaur Figures,Lincoln Park,Residential,2020,Qtr 2,April,7,2020,66,Chicago,100,1089.3400000000001
2020-04-07 00:00:00,Toys,Mr. Potatohead,Millenium,Downtown,2020,Qtr 2,April,7,2020,21,Chicago,359.9999999999999,309.78999999999996
2020-04-08 00:00:00,Art & Crafts,Etch A Sketch,Lincoln Park,Residential,2020,Qtr 2,April,8,2020,4,Chicago,192,183.95999999999998
2020-04-08 00:00:00,Electronics,Colorbuds,JFK,Airport,2020,Qtr 2,April,8,2020,17,New York,108,354.83000000000004
2020-04-08 00:00:00,Electronics,Colorbuds,O'Hare,Airport,2020,Qtr 2,April,8,2020,517,Chicago,4136,7749.83
2020-04-08 00:00:00,Games,Deck Of Cards,Beverly Hills,Residential,2020,Qtr 2,April,8,2020,69,Los Angeles,151,582.31
2020-04-08 00:00:00,Games,Glass Marbles,Hollywood,Commercial,2020,Qtr 2,April,8,2020,9,Los Angeles,136,198.91
2020-04-08 00:00:00,Games,Glass Marbles,Michigan Ave,Commercial,2020,Qtr 2,April,8,2020,18,Chicago,68,297.82
2020-04-08 00:00:00,Games,Monopoly,Times Square,Downtown,2020,Qtr 2,April,8,2020,12,New York,145,339.88
2020-04-08 00:00:00,Games,Rubik's Cube,LAX,Airport,2020,Qtr 2,April,8,2020,47,Los Angeles,75,1039.53
2020-04-08 00:00:00,Sports & Outdoors,Nerf Gun,Millenium,Downtown,2020,Qtr 2,April,8,2020,60,Chicago,137,1299.3999999999999
2020-04-08 00:00:00,Toys,Animal Figures,Times Square,Downtown,2020,Qtr 2,April,8,2020,11,New York,33,142.89000000000001
2020-04-08 00:00:00,Toys,Dinosaur Figures,Beverly Hills,Residential,2020,Qtr 2,April,8,2020,111,Los Angeles,444,1663.89
2020-04-08 00:00:00,Toys,Lego Bricks,Millenium,Downtown,2020,Qtr 2,April,8,2020,153,Chicago,765,6118.47
2020-04-09 00:00:00,Art & Crafts,PlayDoh Can,Millenium,Downtown,2020,Qtr 2,April,9,2020,77,Chicago,116,330.23
2020-04-09 00:00:00,Games,Classic Dominoes,Times Square,Downtown,2020,Qtr 2,April,9,2020,38,New York,76,379.62
2020-04-09 00:00:00,Games,Glass Marbles,Beverly Hills,Residential,2020,Qtr 2,April,9,2020,94,Los Angeles,470,1033.06
2020-04-09 00:00:00,Sports & Outdoors,Dart Gun,JFK,Airport,2020,Qtr 2,April,9,2020,12,New York,411,291.88
2020-04-09 00:00:00,Sports & Outdoors,Dart Gun,O'Hare,Airport,2020,Qtr 2,April,9,2020,39,Chicago,156,623.61
2020-04-09 00:00:00,Sports & Outdoors,Foam Disk Launcher,Lincoln Park,Residential,2020,Qtr 2,April,9,2020,44,Chicago,66,627.5600000000001
2020-04-09 00:00:00,Sports & Outdoors,Nerf Gun,Millenium,Downtown,2020,Qtr 2,April,9,2020,10,Chicago,49.999999999999986,199.89999999999998
2020-04-09 00:00:00,Sports & Outdoors,Splash Balls,LAX,Airport,2020,Qtr 2,April,9,2020,15,Los Angeles,90,234.85
2020-04-09 00:00:00,Toys,Dino Egg,Beverly Hills,Residential,2020,Qtr 2,April,9,2020,91,Los Angeles,152,1100.0900000000001
2020-04-09 00:00:00,Toys,Hot Wheels 5-Pack,Hollywood,Commercial,2020,Qtr 2,April,9,2020,38,Los Angeles,80,327.62
2020-04-09 00:00:00,Toys,Hot Wheels 5-Pack,Michigan Ave,Commercial,2020,Qtr 2,April,9,2020,4,Chicago,131.99999999999997,123.96000000000001
2020-04-09 00:00:00,Toys,Mr. Potatohead,Times Square,Downtown,2020,Qtr 2,April,9,2020,17,New York,89.99999999999999,269.83000000000004
2020-04-10 00:00:00,Art & Crafts,Kids Makeup Kit,Beverly Hills,Residential,2020,Qtr 2,April,10,2020,67,Los Angeles,401.9999999999999,1339.33
2020-04-10 00:00:00,Art & Crafts,Kids Makeup Kit,Michigan Ave,Commercial,2020,Qtr 2,April,10,2020,12,Chicago,105,339.88
2020-04-10 00:00:00,Art & Crafts,PlayDoh Can,Millenium,Downtown,2020,Qtr 2,April,10,2020,202,Chicago,202.00000000000006,603.98
2020-04-10 00:00:00,Art & Crafts,PlayDoh Playset,Millenium,Downtown,2020,Qtr 2,April,10,2020,14,Chicago,116,449.85999999999996
2020-04-10 00:00:00,Electronics,Colorbuds,Times Square,Downtown,2020,Qtr 2,April,10,2020,180,New York,1440,2698.2
2020-04-10 00:00:00,Electronics,Gamer Headphones,Lincoln Park,Residential,2020,Qtr 2,April,10,2020,1,Chicago,190,120.99
2020-04-10 00:00:00,Games,Deck Of Cards,JFK,Airport,2020,Qtr 2,April,10,2020,117,New York,99,917.83
2020-04-10 00:00:00,Games,Deck Of Cards,O'Hare,Airport,2020,Qtr 2,April,10,2020,329,Chicago,987,2299.71
2020-04-10 00:00:00,Sports & Outdoors,Nerf Gun,Times Square,Downtown,2020,Qtr 2,April,10,2020,6,New York,323.00000000000006,219.94
2020-04-10 00:00:00,Toys,Dinosaur Figures,Beverly Hills,Residential,2020,Qtr 2,April,10,2020,23,Los Angeles,239.99999999999997,800100
2020-04-10 00:00:00,Toys,Lego Bricks,Hollywood,Commercial,2020,Qtr 2,April,10,2020,4,Los Angeles,354,259.96000000000004
2020-04-10 00:00:00,Toys,Teddy Bear,LAX,Airport,2020,Qtr 2,April,10,2020,15,Los Angeles,130,294.85
2020-04-11 00:00:00,Art & Crafts,Etch A Sketch,Beverly Hills,Residential,2020,Qtr 2,April,11,2020,18,Los Angeles,126,477.82
2020-04-11 00:00:00,Art & Crafts,Magic Sand,Hollywood,Commercial,2020,Qtr 2,April,11,2020,147,Los Angeles,75,2450.53
2020-04-11 00:00:00,Art & Crafts,PlayDoh Can,Times Square,Downtown,2020,Qtr 2,April,11,2020,263,New York,80,886.37
2020-04-11 00:00:00,Art & Crafts,PlayDoh Toolkit,Millenium,Downtown,2020,Qtr 2,April,11,2020,68,Chicago,68,339.32
2020-04-11 00:00:00,Art & Crafts,Playfoam,Millenium,Downtown,2020,Qtr 2,April,11,2020,8,Chicago,184,187.92000000000002
2020-04-11 00:00:00,Electronics,Toy Robot,LAX,Airport,2020,Qtr 2,April,11,2020,14,Los Angeles,204,463.85999999999996
2020-04-11 00:00:00,Games,Glass Marbles,Lincoln Park,Residential,2020,Qtr 2,April,11,2020,26,Chicago,104,385.74
2020-04-11 00:00:00,Sports & Outdoors,Dart Gun,Times Square,Downtown,2020,Qtr 2,April,11,2020,99,New York,396,1583.01
2020-04-11 00:00:00,Toys,Dino Egg,JFK,Airport,2020,Qtr 2,April,11,2020,39,New York,290,528.61
2020-04-11 00:00:00,Toys,Dino Egg,O'Hare,Airport,2020,Qtr 2,April,11,2020,12,Chicago,12,131.88
2020-04-11 00:00:00,Toys,Lego Bricks,Beverly Hills,Residential,2020,Qtr 2,April,11,2020,59,Los Angeles,295,2359.4100000000003
2020-04-11 00:00:00,Toys,Lego Bricks,Michigan Ave,Commercial,2020,Qtr 2,April,11,2020,9,Chicago,116,459.91
2020-04-12 00:00:00,Art & Crafts,Etch A Sketch,JFK,Airport,2020,Qtr 2,April,12,2020,23,New York,75,582.77
2020-04-12 00:00:00,Art & Crafts,Magic Sand,Michigan Ave,Commercial,2020,Qtr 2,April,12,2020,28,Chicago,105,547.72
2020-04-12 00:00:00,Art & Crafts,PlayDoh Playset,Times Square,Downtown,2020,Qtr 2,April,12,2020,5,New York,66,224.95
2020-04-12 00:00:00,Games,Deck Of Cards,Times Square,Downtown,2020,Qtr 2,April,12,2020,226,New York,678,1579.74
2020-04-12 00:00:00,Games,Rubik's Cube,Millenium,Downtown,2020,Qtr 2,April,12,2020,203,Chicago,411,4157.969999999999
2020-04-12 00:00:00,Sports & Outdoors,Foam Disk Launcher,Beverly Hills,Residential,2020,Qtr 2,April,12,2020,22,Los Angeles,125.99999999999999,363.78000000000003
2020-04-12 00:00:00,Sports & Outdoors,Mini Ping Pong,Beverly Hills,Residential,2020,Qtr 2,April,12,2020,53,Los Angeles,159,529.47
2020-04-12 00:00:00,Sports & Outdoors,Mini Ping Pong Set,Hollywood,Commercial,2020,Qtr 2,April,12,2020,5,Los Angeles,105,149.95
2020-04-12 00:00:00,Toys,Action Figure,O'Hare,Airport,2020,Qtr 2,April,12,2020,24,Chicago,135,483.76
2020-04-12 00:00:00,Toys,Dinosaur Figures,O'Hare,Airport,2020,Qtr 2,April,12,2020,12,Chicago,48,179.88
2020-04-12 00:00:00,Toys,Hot Wheels 5-Pack,Lincoln Park,Residential,2020,Qtr 2,April,12,2020,22,Chicago,473.9999999999999,231.78
2020-04-13 00:00:00,Art & Crafts,Kids Makeup Kit,Lincoln Park,Residential,2020,Qtr 2,April,13,2020,69,Chicago,185,1479.31
2020-04-13 00:00:00,Art & Crafts,PlayDoh Toolkit,Times Square,Downtown,2020,Qtr 2,April,13,2020,6,New York,655,129.94
2020-04-13 00:00:00,Electronics,Gamer Headphones,Beverly Hills,Residential,2020,Qtr 2,April,13,2020,11,Los Angeles,150,330.89
2020-04-13 00:00:00,Games,Glass Marbles,O'Hare,Airport,2020,Qtr 2,April,13,2020,98,Chicago,490,1077.02
2020-04-13 00:00:00,Sports & Outdoors,Foam Disk Launcher,JFK,Airport,2020,Qtr 2,April,13,2020,5,New York,449.9999999999999,159.95
2020-04-13 00:00:00,Sports & Outdoors,Mini Ping Pong Set,Michigan Ave,Commercial,2020,Qtr 2,April,13,2020,15,Chicago,135,249.85
2020-04-13 00:00:00,Sports & Outdoors,Nerf Gun,Beverly Hills,Residential,2020,Qtr 2,April,13,2020,3,Los Angeles,14.999999999999995,59.97
2020-04-13 00:00:00,Sports & Outdoors,Splash Balls,Millenium,Downtown,2020,Qtr 2,April,13,2020,311,Chicago,316,2895.89
2020-04-13 00:00:00,Toys,Animal Figures,O'Hare,Airport,2020,Qtr 2,April,13,2020,25,Chicago,330,424.75
2020-04-13 00:00:00,Toys,Dino Egg,Times Square,Downtown,2020,Qtr 2,April,13,2020,38,New York,38,417.62
2020-04-13 00:00:00,Toys,Mr. Potatohead,Hollywood,Commercial,2020,Qtr 2,April,13,2020,9,Los Angeles,134.99999999999997,189.91
2020-04-14 00:00:00,Art & Crafts,Barrel O' Slime,O'Hare,Airport,2020,Qtr 2,April,14,2020,135,Chicago,548,638.65
2020-04-14 00:00:00,Art & Crafts,PlayDoh Can,Beverly Hills,Residential,2020,Qtr 2,April,14,2020,71,Los Angeles,71.00000000000001,212.29000000000002
2020-04-14 00:00:00,Art & Crafts,Playfoam,Times Square,Downtown,2020,Qtr 2,April,14,2020,85,New York,82,1034.15
2020-04-14 00:00:00,Electronics,Gamer Headphones,JFK,Airport,2020,Qtr 2,April,14,2020,65,New York,250,1464.35
2020-04-14 00:00:00,Games,Glass Marbles,Beverly Hills,Residential,2020,Qtr 2,April,14,2020,18,Los Angeles,90,297.82
2020-04-14 00:00:00,Sports & Outdoors,Nerf Gun,Hollywood,Commercial,2020,Qtr 2,April,14,2020,15,Los Angeles,96,399.84999999999997
2020-04-14 00:00:00,Sports & Outdoors,Water Gun,Millenium,Downtown,2020,Qtr 2,April,14,2020,24,Chicago,72,359.76
2020-04-14 00:00:00,Toys,Dinosaur Figures,Times Square,Downtown,2020,Qtr 2,April,14,2020,14,New York,56,209.86
2020-04-14 00:00:00,Toys,Hot Wheels Pack,O'Hare,Airport,2020,Qtr 2,April,14,2020,52,Chicago,104,311.48
2020-04-14 00:00:00,Toys,Lego Bricks,Lincoln Park,Residential,2020,Qtr 2,April,14,2020,25,Chicago,286,1099.75
2020-04-14 00:00:00,Toys,Mr. Potatohead,Michigan Ave,Commercial,2020,Qtr 2,April,14,2020,15,Chicago,249.99999999999994,249.85
2020-04-14 00:00:00,Toys,Teddy Bear,Millenium,Downtown,2020,Qtr 2,April,14,2020,7,Chicago,165,190.93
2020-04-15 00:00:00,Art & Crafts,Kids Makeup Kit,O'Hare,Airport,2020,Qtr 2,April,15,2020,13,Chicago,77.99999999999997,259.87
2020-04-15 00:00:00,Art & Crafts,Magic Sand,Lincoln Park,Residential,2020,Qtr 2,April,15,2020,113,Chicago,648,1906.8700000000001
2020-04-15 00:00:00,Art & Crafts,PlayDoh Can,Hollywood,Commercial,2020,Qtr 2,April,15,2020,36,Los Angeles,93,207.64000000000001
2020-04-15 00:00:00,Art & Crafts,PlayDoh Toolkit,Beverly Hills,Residential,2020,Qtr 2,April,15,2020,23,Los Angeles,23,114.77000000000001
2020-04-15 00:00:00,Electronics,Colorbuds,O'Hare,Airport,2020,Qtr 2,April,15,2020,61,Chicago,264,1014.39
2020-04-15 00:00:00,Electronics,Toy Robot,Millenium,Downtown,2020,Qtr 2,April,15,2020,21,Chicago,138,645.79
2020-04-15 00:00:00,Games,Glass Marbles,JFK,Airport,2020,Qtr 2,April,15,2020,38,New York,156,517.62
2020-04-15 00:00:00,Games,Glass Marbles,Times Square,Downtown,2020,Qtr 2,April,15,2020,28,New York,140,307.72
2020-04-15 00:00:00,Games,Rubik's Cube,Times Square,Downtown,2020,Qtr 2,April,15,2020,11,New York,63,319.89
2020-04-15 00:00:00,Sports & Outdoors,Nerf Gun,Michigan Ave,Commercial,2020,Qtr 2,April,15,2020,38,Chicago,122.00000000000001,859.6199999999999
2020-04-15 00:00:00,Toys,Hot Wheels 5-Pack,Beverly Hills,Residential,2020,Qtr 2,April,15,2020,15,Los Angeles,299.99999999999994,189.85000000000002
2020-04-15 00:00:00,Toys,Teddy Bear,Millenium,Downtown,2020,Qtr 2,April,15,2020,8,Chicago,16,103.92
2020-04-16 00:00:00,Art & Crafts,Kids Makeup Kit,Beverly Hills,Residential,2020,Qtr 2,April,16,2020,40,Los Angeles,165,899.5999999999999
2020-04-16 00:00:00,Art & Crafts,PlayDoh Can,Michigan Ave,Commercial,2020,Qtr 2,April,16,2020,62,Chicago,71,285.38
2020-04-16 00:00:00,Art & Crafts,PlayDoh Toolkit,Hollywood,Commercial,2020,Qtr 2,April,16,2020,33,Los Angeles,396,264.67
2020-04-16 00:00:00,Electronics,Toy Robot,Millenium,Downtown,2020,Qtr 2,April,16,2020,47,Chicago,235,1221.53
2020-04-16 00:00:00,Games,Rubik's Cube,Beverly Hills,Residential,2020,Qtr 2,April,16,2020,32,Los Angeles,64,639.68
2020-04-16 00:00:00,Sports & Outdoors,Dart Gun,O'Hare,Airport,2020,Qtr 2,April,16,2020,51,Chicago,360,915.49
2020-04-16 00:00:00,Sports & Outdoors,Mini Ping Pong Set,Lincoln Park,Residential,2020,Qtr 2,April,16,2020,196,Chicago,101.99999999999999,2058.04
2020-04-16 00:00:00,Sports & Outdoors,Splash Balls,Times Square,Downtown,2020,Qtr 2,April,16,2020,3,New York,125,126.97
2020-04-16 00:00:00,Toys,Action Figure,LAX,Airport,2020,Qtr 2,April,16,2020,13,Los Angeles,96,307.87
2020-04-16 00:00:00,Toys,Hot Wheels 5-Pack,JFK,Airport,2020,Qtr 2,April,16,2020,48,New York,191.99999999999997,387.52
2020-04-16 00:00:00,Toys,Hot Wheels Pack,Times Square,Downtown,2020,Qtr 2,April,16,2020,43,New York,86,257.57
2020-04-16 00:00:00,Toys,Lego Bricks,O'Hare,Airport,2020,Qtr 2,April,16,2020,76,Chicago,380,3039.2400000000002
2020-04-17 00:00:00,Art & Crafts,Kids Makeup Kit,JFK,Airport,2020,Qtr 2,April,17,2020,22,New York,500,539.78
2020-04-17 00:00:00,Art & Crafts,Kids Makeup Kit,Times Square,Downtown,2020,Qtr 2,April,17,2020,17,New York,101.99999999999997,339.83
2020-04-17 00:00:00,Art & Crafts,PlayDoh Toolkit,Michigan Ave,Commercial,2020,Qtr 2,April,17,2020,11,Chicago,116,154.89
2020-04-17 00:00:00,Art & Crafts,Playfoam,Hollywood,Commercial,2020,Qtr 2,April,17,2020,48,Los Angeles,148,627.52
2020-04-17 00:00:00,Electronics,Toy Robot,Times Square,Downtown,2020,Qtr 2,April,17,2020,13,New York,92,437.87
2020-04-17 00:00:00,Games,Deck Of Cards,O'Hare,Airport,2020,Qtr 2,April,17,2020,100,Chicago,123,799
2020-04-17 00:00:00,Games,Monopoly,Lincoln Park,Residential,2020,Qtr 2,April,17,2020,7,Chicago,140,239.92999999999998
2020-04-17 00:00:00,Sports & Outdoors,Nerf Gun,O'Hare,Airport,2020,Qtr 2,April,17,2020,9,Chicago,44.999999999999986,179.91
2020-04-17 00:00:00,Sports & Outdoors,Splash Balls,Beverly Hills,Residential,2020,Qtr 2,April,17,2020,29,Los Angeles,29,260.71
2020-04-17 00:00:00,Toys,Action Figure,LAX,Airport,2020,Qtr 2,April,17,2020,101,Los Angeles,606,1614.99
2020-04-17 00:00:00,Toys,Animal Figures,LAX,Airport,2020,Qtr 2,April,17,2020,12,Los Angeles,178,255.88
2020-04-17 00:00:00,Toys,Lego Bricks,Beverly Hills,Residential,2020,Qtr 2,April,17,2020,21,Los Angeles,288,939.7900000000001
2020-04-18 00:00:00,Art & Crafts,Barrel O' Slime,LAX,Airport,2020,Qtr 2,April,18,2020,59,Los Angeles,1260,335.41
2020-04-18 00:00:00,Art & Crafts,Magic Sand,Beverly Hills,Residential,2020,Qtr 2,April,18,2020,114,Los Angeles,225,1922.8600000000001
2020-04-18 00:00:00,Art & Crafts,PlayDoh Can,O'Hare,Airport,2020,Qtr 2,April,18,2020,44,Chicago,44.00000000000001,131.56
2020-04-18 00:00:00,Art & Crafts,Playfoam,Michigan Ave,Commercial,2020,Qtr 2,April,18,2020,8,Chicago,93,187.92000000000002
2020-04-18 00:00:00,Games,Uno Card Game,Times Square,Downtown,2020,Qtr 2,April,18,2020,8,New York,576,163.92000000000002
2020-04-18 00:00:00,Sports & Outdoors,Water Gun,Beverly Hills,Residential,2020,Qtr 2,April,18,2020,5,Los Angeles,15,74.95
2020-04-18 00:00:00,Toys,Animal Figures,LAX,Airport,2020,Qtr 2,April,18,2020,110,Los Angeles,330,1428.9
2020-04-18 00:00:00,Toys,Dino Egg,O'Hare,Airport,2020,Qtr 2,April,18,2020,63,Chicago,144,792.37
2020-04-18 00:00:00,Toys,Lego Bricks,JFK,Airport,2020,Qtr 2,April,18,2020,88,New York,144,3619.1200000000003
2020-04-18 00:00:00,Toys,Lego Bricks,Times Square,Downtown,2020,Qtr 2,April,18,2020,99,New York,495,3959.01
2020-04-18 00:00:00,Toys,Mr. Potatohead,Lincoln Park,Residential,2020,Qtr 2,April,18,2020,16,Chicago,299.9999999999999,259.84000000000003
2020-04-18 00:00:00,Toys,Plush Pony,Hollywood,Commercial,2020,Qtr 2,April,18,2020,8,Los Angeles,114,259.91999999999996
2020-04-19 00:00:00,Art & Crafts,Magic Sand,JFK,Airport,2020,Qtr 2,April,19,2020,42,New York,99,771.58
2020-04-19 00:00:00,Art & Crafts,PlayDoh Toolkit,O'Hare,Airport,2020,Qtr 2,April,19,2020,43,Chicago,43,214.57000000000002
2020-04-19 00:00:00,Electronics,Colorbuds,LAX,Airport,2020,Qtr 2,April,19,2020,404,Los Angeles,2144,6155.96
2020-04-19 00:00:00,Electronics,Toy Robot,Beverly Hills,Residential,2020,Qtr 2,April,19,2020,7,Los Angeles,35,181.92999999999998
2020-04-19 00:00:00,Games,Rubik's Cube,Hollywood,Commercial,2020,Qtr 2,April,19,2020,27,Los Angeles,109,639.7299999999999
2020-04-19 00:00:00,Sports & Outdoors,Basketball Hoop,Times Square,Downtown,2020,Qtr 2,April,19,2020,18,New York,287.99999999999994,449.82
2020-04-19 00:00:00,Sports & Outdoors,Foam Disk Launcher,O'Hare,Airport,2020,Qtr 2,April,19,2020,28,Chicago,365.9999999999999,435.72
2020-04-19 00:00:00,Sports & Outdoors,Mini Ping Pong Set,Beverly Hills,Residential,2020,Qtr 2,April,19,2020,55,Los Angeles,113.99999999999999,649.45
2020-04-19 00:00:00,Sports & Outdoors,Nerf Gun,Lincoln Park,Residential,2020,Qtr 2,April,19,2020,48,Chicago,106,1059.52
2020-04-19 00:00:00,Toys,Action Figure,Millenium,Downtown,2020,Qtr 2,April,19,2020,86,Chicago,237,1475.14
2020-04-19 00:00:00,Toys,Plush Pony,Michigan Ave,Commercial,2020,Qtr 2,April,19,2020,3,Chicago,80,159.97
2020-04-20 00:00:00,Art & Crafts,PlayDoh Can,Lincoln Park,Residential,2020,Qtr 2,April,20,2020,46,Chicago,156,237.54000000000002
2020-04-20 00:00:00,Electronics,Gamer Headphones,O'Hare,Airport,2020,Qtr 2,April,20,2020,51,Chicago,96,1170.49
2020-04-20 00:00:00,Games,Monopoly,Beverly Hills,Residential,2020,Qtr 2,April,20,2020,9,Los Angeles,145,279.90999999999997
2020-04-20 00:00:00,Games,Rubik's Cube,Michigan Ave,Commercial,2020,Qtr 2,April,20,2020,10,Chicago,67,299.9
2020-04-20 00:00:00,Games,Rubik's Cube,O'Hare,Airport,2020,Qtr 2,April,20,2020,22,Chicago,44,439.78
2020-04-20 00:00:00,Sports & Outdoors,Dart Gun,LAX,Airport,2020,Qtr 2,April,20,2020,86,Los Angeles,724,1475.1399999999999
2020-04-20 00:00:00,Sports & Outdoors,Mini Ping Pong,Times Square,Downtown,2020,Qtr 2,April,20,2020,22,New York,66,219.78
2020-04-20 00:00:00,Sports & Outdoors,Mini Ping Pong Set,JFK,Airport,2020,Qtr 2,April,20,2020,13,New York,257.99999999999994,229.87
2020-04-20 00:00:00,Sports & Outdoors,Splash Balls,Hollywood,Commercial,2020,Qtr 2,April,20,2020,49,Los Angeles,444,540.51
2020-04-20 00:00:00,Toys,Action Figure,Hollywood,Commercial,2020,Qtr 2,April,20,2020,95,Los Angeles,570,1519.05
2020-04-20 00:00:00,Toys,Animal Figures,Millenium,Downtown,2020,Qtr 2,April,20,2020,59,Chicago,398,866.41
2020-04-21 00:00:00,Art & Crafts,Barrel O' Slime,Millenium,Downtown,2020,Qtr 2,April,21,2020,169,Chicago,110,774.3100000000001
2020-04-21 00:00:00,Art & Crafts,PlayDoh Playset,Lincoln Park,Residential,2020,Qtr 2,April,21,2020,24,Chicago,65,699.76
2020-04-21 00:00:00,Games,Deck Of Cards,LAX,Airport,2020,Qtr 2,April,21,2020,139,Los Angeles,190,1071.61
2020-04-21 00:00:00,Games,Monopoly,JFK,Airport,2020,Qtr 2,April,21,2020,33,New York,399.9999999999999,759.67
